,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
3019,300242,佳云科技,互联网,广东,31.94,5.08,6.35,330762.94,164064.88,819.47,125555.77,1.98,0.077,3.67,1.35,20110712,45015.65,0.71,72.5,-53.45,7.09,2.19,33590.0
3020,000899,赣能股份,火力发电,江西,20.19,6.47,9.76,748482.81,167366.84,335131.38,243353.95,2.49,0.102,4.68,0.88,19971126,83906.88,0.86,12.36,8.4,12.44,8.31,40836.0
3021,603138,海量数据,软件服务,北京,70.33,0.47,1.5,62764.95,55883.35,704.45,15283.55,1.02,0.157,2.73,8.08,20170306,14714.51,0.98,6.04,8.97,24.82,9.06,17143.0
3022,300170,汉得信息,软件服务,上海,27.6,6.71,8.73,340471.66,263526.5,31208.45,67311.03,0.77,0.17800000000000002,3.11,3.15,20110201,117812.56,1.35,37.5,20.01,36.27,11.81,51559.0
3023,600523,贵航股份,汽车配件,贵州,21.95,4.04,4.04,355607.59,240498.97,64061.46,82048.46,2.03,0.18600000000000003,5.59,1.46,20011227,80063.61,1.98,-15.91,-23.78,22.07,5.25,22508.0
3024,600088,中视传媒,影视音像,上海,33.01,3.98,3.98,143902.13,91324.93,34746.51,25365.03,0.64,0.135,2.82,3.18,19970616,32376.05,0.81,-0.49,8.14,37.57,16.62,23645.0
3025,002886,沃特股份,塑料,深圳,61.57,0.5,1.18,100894.86,73150.02,20802.67,27252.5,2.32,0.151,5.4,3.45,20170627,22145.82,1.88,29.28,0.58,17.32,4.79,14567.0
3026,000410,沈阳机床,机床制造,辽宁,110.51,7.4,7.65,2096423.0,1645000.63,300418.22,134763.11,1.76,0.033,1.16,6.26,19960718,-134861.72,-1.76,48.59,105.08,26.32,0.76,117864.0
3027,603650,彤程新材,化工原料,上海,37.67,0.59,5.86,288654.97,238781.45,27284.63,82584.81,1.41,0.42,3.53,8.01,20180627,62435.85,1.07,0.0,0.0,38.87,20.35,57673.0
3028,002194,*ST凡谷,通信设备,湖北,0.0,5.3,5.65,177304.88,123728.56,39200.67,82533.31,1.46,-0.124,2.5,1.61,20071207,-17155.78,-0.3,-31.94,70.24,3.49,-12.95,38768.0
3029,300525,博思软件,软件服务,福建,0.0,0.78,1.3,71085.85,40959.78,14043.62,26720.15,2.06,-0.11,3.49,6.01,20160726,16601.76,1.28,51.11,-388.95,61.48,-12.38,9205.0
3030,300534,陇神戎发,中成药,甘肃,114.46,2.03,3.03,77102.88,25798.51,35473.95,23148.81,0.76,0.035,2.37,3.4,20160913,15784.36,0.52,-14.89,-23.26,37.75,9.63,29119.0
3031,603118,共进股份,通信设备,深圳,38.98,7.76,7.82,796164.69,516586.56,123999.27,268115.53,3.43,0.07200000000000001,5.59,1.01,20150225,83981.3,1.07,1.94,-58.15,10.38,1.56,40882.0
3032,603013,亚普股份,汽车配件,江苏,28.57,0.6,5.1,660183.19,413391.16,185503.44,71261.35,1.4,0.41,5.66,3.69,20180509,145624.88,2.86,0.0,0.0,15.47,4.94,46865.0
3033,002580,圣阳股份,电气设备,山东,91.35,2.98,3.54,196305.84,136099.2,41704.8,53754.13,1.52,0.031,3.33,1.68,20110506,27956.94,0.79,18.35,-34.67,15.1,1.29,40855.0
3034,300280,紫天科技,专用机械,江苏,70.92,1.28,1.46,217227.95,75176.63,16889.72,91178.4,6.24,0.226,8.25,3.88,20111229,11394.15,0.78,158.02,2626.8,29.55,10.95,3922.0
3035,002677,浙江美大,家用电器,浙江,30.07,2.83,6.46,156385.41,84766.88,33855.55,10122.67,0.16,0.23,1.79,7.59,20120525,31485.48,0.49,50.79,47.03,51.2,25.92,18489.0
3036,002649,博彦科技,软件服务,北京,27.06,4.08,5.26,298670.0,171768.94,32290.73,88807.88,1.69,0.147,4.22,1.89,20120106,79641.93,1.52,20.45,0.45,25.02,6.17,41766.0
3037,002079,苏州固锝,半导体,江苏,51.61,7.26,7.28,198650.13,135309.27,49122.23,30917.72,0.42,0.054000000000000006,2.14,2.61,20061116,43051.62,0.59,13.06,-26.48,17.56,4.17,68569.0
3038,000503,国新健康,医疗保健,海南,0.0,8.99,8.99,134415.84,84417.96,3601.26,0.0,0.0,-0.098,1.47,14.11,19921130,52668.5,0.59,-72.53,-10.36,-181.34,-394.9,48253.0
3039,300201,海伦哲,专用机械,江苏,94.17,8.74,10.25,285853.72,180196.19,42214.4,12488.25,0.12,0.021,1.43,2.77,20110407,35427.3,0.35,11.64,-23.69,24.31,3.34,38808.0
3040,300693,盛弘股份,电气设备,深圳,44.78,0.57,1.37,82834.38,79563.0,1297.75,30778.4,2.25,0.18600000000000003,4.27,3.9,20170822,12497.4,0.91,4.89,-19.72,46.86,10.24,14510.0
3041,601858,中国科传,出版业,北京,30.59,1.91,7.91,451492.34,399979.47,20374.92,78380.56,0.99,0.142,4.08,2.14,20170118,149308.56,1.89,14.31,26.02,27.82,12.24,44562.0
3042,600435,北方导航,专用机械,北京,482.99,14.89,14.89,440079.66,296319.22,89518.34,7398.31,0.05,0.009000000000000001,1.4,6.21,20030704,43021.06,0.29,-27.53,180.31,39.36,2.69,144673.0
3043,300499,高澜股份,专用机械,广东,41.39,0.68,1.2,113597.95,81761.93,13663.55,21531.49,1.79,0.153,5.35,2.36,20160202,27763.75,2.31,-8.64,42.02,38.73,6.66,10088.0
3044,603977,国泰集团,化工原料,江西,34.23,1.76,3.1,142846.13,45834.28,61475.36,27184.19,0.88,0.115,3.1,2.54,20161111,32932.01,1.06,31.54,9.69,39.46,11.68,18019.0
3045,600685,中船防务,船舶,广东,0.0,8.21,14.14,4494945.5,2926745.75,1016624.63,806059.06,5.7,-0.209,8.0,1.38,19931028,90544.31,0.64,-21.1,-770.84,0.97,-3.59,65510.0
3046,300077,国民技术,半导体,深圳,176.3,5.41,5.58,456409.69,254974.2,4608.47,210980.7,3.78,0.022000000000000002,4.57,1.71,20100430,-12103.92,-0.22,15.24,-72.43,34.34,3.01,102341.0
3047,000670,盈方微,元器件,湖北,0.0,6.0,8.17,40801.15,11956.87,12747.9,29485.81,0.36,-0.057,0.4,9.79,19961217,-27422.4,-0.34,-52.3,-1041.7,9.22,-61.79,106232.0
3048,002339,积成电子,电气设备,山东,657.16,3.15,3.94,352699.88,258045.2,25853.5,60120.7,1.53,0.005,4.4,1.6,20100122,66568.45,1.69,54.31,127.05,34.91,0.31,45915.0
3049,002642,荣之联,软件服务,北京,1026.81,5.15,6.62,605489.38,352980.69,54364.18,289922.75,4.38,0.004,6.34,1.36,20111220,51039.62,0.77,122.58,112.57,22.98,0.23,47049.0
3050,603711,香飘飘,软饮料,浙江,0.0,0.4,4.0,243097.77,130689.9,59762.06,46812.51,1.17,-0.136,4.58,3.4,20171130,90313.85,2.26,0.0,0.0,30.95,-6.27,22299.0
3051,002927,泰永长征,电气设备,贵州,69.43,0.3,1.22,78883.8,69903.06,5758.23,43538.26,3.57,0.22,5.63,5.11,20180223,11552.32,0.95,7.57,21.4,54.14,16.3,23638.0
3052,000823,超声电子,元器件,广东,24.56,5.37,5.37,517208.19,310370.25,161590.56,142463.91,2.65,0.142,5.86,1.2,19971008,95714.17,1.78,13.61,-20.26,18.14,3.36,47483.0
3053,000040,东旭蓝天,新型电力,深圳,5.52,10.6,13.37,2828665.25,1424556.63,452472.41,887361.81,6.64,0.985,9.53,1.14,19940808,234220.25,1.75,10.92,769.56,18.08,36.92,34625.0
3054,300031,宝通科技,互联网,江苏,15.11,2.57,3.97,338578.88,150969.17,25405.89,122383.5,3.08,0.359,6.03,1.8,20091225,72183.36,1.82,32.55,33.3,55.9,14.39,14474.0
3055,002831,裕同科技,广告包装,深圳,35.34,1.19,4.0,950351.63,572419.5,231112.34,137097.0,3.43,0.665,12.56,3.75,20161216,304633.88,7.62,23.48,-14.49,24.59,8.1,11190.0
3056,300703,创源文化,文教休闲,浙江,31.01,0.3,1.2,88987.9,67553.28,17267.1,33621.82,2.8,0.248,4.87,3.16,20170919,10807.37,0.9,14.48,23.61,29.18,8.04,17750.0
3057,600330,天通股份,元器件,浙江,18.91,9.97,9.97,577213.88,244122.47,180754.09,245510.41,2.46,0.163,3.85,1.6,20010118,34376.85,0.34,21.17,61.31,28.07,13.11,72703.0
3058,002558,巨人网络,互联网,重庆,27.36,4.27,20.24,1348619.75,949092.81,47549.05,403492.91,1.99,0.35100000000000003,4.4,4.36,20110302,321103.56,1.59,42.52,1.87,71.7,35.53,26903.0
3059,300513,恒泰实达,软件服务,北京,44.7,0.62,1.7,292311.47,148706.59,11314.01,175118.45,10.32,0.32,12.9,1.78,20160530,24575.43,1.45,106.19,350.09,34.07,14.09,8903.0
3060,603799,华友钴业,小金属,浙江,13.28,8.2,8.3,2047740.38,1376290.38,415462.94,288117.19,3.47,1.817,8.78,5.49,20150129,366290.16,4.41,79.05,123.38,38.46,22.23,83490.0
3061,600816,安信信托,多元金融,上海,13.59,46.73,54.69,2637178.5,0.0,833.3,310085.81,0.57,0.19699999999999998,2.72,1.97,19940128,464312.91,0.85,-31.38,-33.1,0.0,66.85,71610.0
3062,600997,开滦股份,煤炭开采,河北,8.3,12.35,15.88,2311500.75,948792.19,1008718.81,256677.59,1.62,0.36700000000000005,6.14,0.99,20040602,433318.31,2.73,10.67,156.92,14.78,5.81,67279.0
3063,000851,高鸿股份,软件服务,贵州,56.78,8.28,9.08,863201.63,631021.31,9784.78,196683.36,2.17,0.04,3.66,1.25,19980609,51754.57,0.57,33.56,-12.13,6.14,0.71,65000.0
3064,300647,超频三,元器件,深圳,220.49,0.76,2.21,117006.01,64654.55,30444.25,19631.56,0.89,0.040999999999999995,2.32,7.85,20170503,11874.42,0.54,63.43,-54.61,31.51,3.68,35830.0
3065,000668,荣丰控股,区域地产,上海,139.2,1.47,1.47,236368.55,228343.63,424.81,8046.56,0.55,0.033,4.2,2.16,19961210,27764.28,1.89,2140.17,195.26,49.11,4.94,7716.0
3066,300034,钢研高纳,小金属,北京,48.06,4.21,4.22,180917.7,123217.07,45144.37,34743.51,0.82,0.11,3.24,3.26,20091225,51562.85,1.22,1.78,20.41,27.95,13.42,22593.0
3067,002605,姚记扑克,文教休闲,上海,33.48,2.67,3.97,263314.31,84801.5,18743.13,55818.53,1.41,0.11199999999999999,4.04,1.85,20110805,57598.5,1.45,8.96,24.39,40.8,14.31,29730.0
3068,300448,浩云科技,软件服务,广东,160.13,2.42,4.09,139951.34,96754.56,26525.5,49266.0,1.21,0.03,2.77,3.51,20150424,29262.58,0.72,16.79,70.5,38.51,5.58,10989.0
3069,300471,厚普股份,专用机械,四川,0.0,2.73,3.65,254624.59,135310.5,79123.71,67343.75,1.85,-0.21,4.33,1.72,20150611,47338.18,1.3,-65.25,-224.0,31.21,-47.68,25554.0
3070,600183,生益科技,元器件,广东,20.7,21.17,21.17,1236518.75,776207.31,342255.34,64665.23,0.31,0.252,2.66,3.92,19981028,212349.63,1.0,19.66,-1.25,20.45,9.17,66452.0
3071,002253,川大智胜,软件服务,四川,78.72,2.07,2.26,149235.02,58287.78,46787.0,80841.15,3.58,0.09,5.82,2.43,20080623,22147.2,0.98,-5.8,47.67,34.35,22.0,46413.0
3072,300042,朗科科技,电脑设备,深圳,64.0,1.12,1.34,95417.06,71067.0,4602.46,60245.71,4.51,0.203,6.85,3.79,20100108,15593.75,1.17,-17.02,18.92,13.17,6.7,5168.0
3073,300363,博腾股份,化学制药,重庆,62.97,3.07,5.44,441404.69,245774.84,144209.36,160054.38,2.94,0.09,5.26,1.69,20140129,66560.57,1.22,-14.04,-35.39,34.95,7.55,18532.0
3074,300550,和仁科技,软件服务,浙江,102.36,0.29,0.83,76661.1,55498.3,10237.8,28211.89,3.39,0.17,6.24,5.59,20161018,18647.84,2.24,34.36,13.36,44.13,9.78,9363.0
3075,002199,东晶电子,元器件,浙江,0.0,2.26,2.43,51560.0,16044.2,26779.99,51555.8,2.12,-0.043,1.85,3.99,20071221,-32781.07,-1.35,-3.43,-527.77,11.39,-10.76,9253.0
3076,603055,台华新材,纺织,浙江,13.73,0.68,5.48,365707.16,201621.98,130881.15,72129.5,1.32,0.428,4.38,2.68,20170921,110631.8,2.02,13.3,16.45,28.97,15.86,19013.0
3077,600598,北大荒,种植业,黑龙江,12.65,17.78,17.78,908671.19,465254.09,314969.34,242022.13,1.36,0.40399999999999997,3.52,2.91,20020329,68043.13,0.38,17.1,37.11,78.52,40.79,101242.0
3078,603313,梦百合,家居用品,江苏,48.15,0.82,2.4,232385.2,131458.38,51282.14,89032.56,3.71,0.159,6.53,2.34,20161013,35782.46,1.49,22.96,-66.32,28.42,2.97,20557.0
3079,300204,舒泰神,生物制药,北京,25.03,4.67,4.77,274899.94,165568.42,23659.06,52637.3,1.1,0.203,4.93,2.06,20110415,87570.18,1.84,-37.3,-32.11,91.65,21.78,17785.0
3080,000600,建投能源,火力发电,河北,24.16,10.9,17.92,3134781.0,565984.19,1790839.63,440347.16,2.46,0.105,5.98,0.85,19960606,383257.78,2.14,41.48,-19.61,15.36,2.75,85963.0
3081,002780,三夫户外,其他商业,北京,284.96,0.65,1.12,82323.43,66507.25,12078.35,37816.42,3.37,0.023,5.69,2.29,20151209,13682.05,1.22,25.5,452.32,46.3,1.25,20514.0
3082,600316,洪都航空,航空,江西,0.0,7.17,7.17,966176.19,514185.91,203186.56,314009.31,4.38,-0.068,6.75,1.39,20001215,65495.11,0.91,-59.54,17.89,8.23,-12.48,57886.0
3083,300043,星辉娱乐,文教休闲,广东,15.92,9.03,12.44,599163.44,126755.0,98109.65,8878.98,0.07,0.113,2.14,1.69,20100120,124030.86,1.0,25.58,-14.32,47.2,8.61,57974.0
3084,300612,宣亚国际,广告包装,北京,538.92,0.45,1.62,57510.25,53458.53,770.57,20020.52,1.24,0.016,2.65,6.53,20170215,4255.37,0.26,-16.34,-90.44,37.0,1.48,17330.0
3085,300367,东方网力,电脑设备,北京,31.22,5.57,8.55,683055.19,478277.84,14112.29,160702.77,1.88,0.15,4.41,2.12,20140129,122811.32,1.44,20.15,22.6,54.32,14.43,44584.0
3086,603486,科沃斯,家用电器,江苏,44.4,0.4,4.0,379807.88,311830.88,36797.51,109384.22,2.73,0.57,5.53,8.33,20180528,66751.97,1.67,0.0,0.0,36.59,8.23,33237.0
3087,600337,美克家居,家居用品,新疆,21.72,14.59,17.75,780679.13,466647.5,143676.67,128117.17,0.72,0.11,2.7,1.86,20001127,153519.77,0.86,40.5,35.51,57.35,8.14,20924.0
3088,603518,维格娜丝,服饰,江苏,12.16,1.49,1.81,647745.38,207722.02,9769.85,128272.67,7.1,0.7,12.41,1.27,20141203,77671.96,4.3,48.33,162.9,69.57,8.51,10021.0
3089,600050,中国联通,电信运营,北京,34.41,211.97,310.28,55254504.0,8365189.0,35017028.0,7886813.5,2.54,0.083,4.44,1.29,20021009,3213642.25,1.04,7.92,231.84,26.81,1.73,742644.0
3090,002241,歌尔股份,元器件,山东,31.29,27.24,32.45,2631348.75,1195454.5,951608.81,295119.47,0.91,0.13699999999999998,4.62,1.86,20080522,796906.0,2.46,-15.52,-38.11,21.45,5.28,113412.0
3091,300413,芒果超媒,影视音像,湖南,30.69,2.06,9.9,1075140.13,806200.25,22519.68,364119.41,3.68,0.64,5.4,6.58,20150121,63299.7,0.64,39.19,92.47,32.71,11.49,18545.0
3092,603890,春秋电子,机械基件,江苏,40.65,0.48,1.92,232293.8,174020.92,29977.55,81955.96,4.27,0.192,6.98,2.24,20171212,31311.34,1.63,-4.6,-51.22,16.82,4.88,19369.0
3093,002671,龙泉股份,其他建材,山东,148.6,3.38,4.72,357400.13,194648.06,102438.46,117777.4,2.49,0.017,4.47,1.11,20120426,38359.25,0.81,88.76,120.15,36.73,1.85,28745.0
3094,300548,博创科技,元器件,浙江,49.21,0.34,0.83,68896.5,53364.6,9244.67,22474.92,2.72,0.35200000000000004,7.65,4.53,20161012,28196.73,3.41,-35.6,-30.7,30.9,24.65,14196.0
3095,603192,汇得科技,化工原料,上海,47.19,0.27,1.07,123637.07,107304.38,8639.62,26360.6,2.47,0.5539999999999999,7.27,7.19,20180828,20987.74,1.97,0.0,0.0,17.98,7.3,28152.0
3096,002511,中顺洁柔,造纸,广东,24.99,12.57,12.87,542881.19,253074.09,243041.02,59456.05,0.46,0.155,2.47,3.14,20101125,128573.11,1.0,21.8,27.73,36.49,7.73,19578.0
3097,000409,*ST地矿,综合类,山东,0.0,4.05,5.11,581839.63,205547.22,101749.78,42542.96,0.83,-0.35,1.04,4.05,19960627,-40431.94,-0.79,-26.56,-148.89,5.83,-26.99,37209.0
3098,300053,欧比特,半导体,广东,62.77,4.94,7.02,384674.84,215706.55,38682.03,202420.69,2.88,0.084,4.52,2.33,20100211,41725.64,0.59,15.68,7.35,41.13,15.69,47000.0
3099,002835,同为股份,元器件,深圳,0.0,0.85,2.16,76194.92,50937.9,22240.76,17764.15,0.82,-0.034,2.95,2.62,20161228,21327.35,0.99,13.17,-137.42,23.2,-2.74,16939.0
3100,300029,天龙光电,专用机械,江苏,0.0,2.0,2.0,37313.4,20690.98,14309.86,83449.61,4.17,-0.107,1.17,4.81,20091225,-82643.95,-4.13,-88.2,7.02,7.09,-271.59,13501.0
3101,300494,盛天网络,互联网,湖北,35.94,0.93,2.4,105954.22,95068.03,4724.41,33687.71,1.4,0.156,4.05,2.77,20151231,33469.53,1.39,19.73,-10.83,42.09,16.59,24937.0
3102,300113,顺网科技,互联网,浙江,18.33,4.69,6.94,388482.19,202452.5,7059.12,69529.56,1.0,0.42100000000000004,4.4,3.5,20100827,153214.13,2.21,46.35,29.12,63.01,29.08,45073.0
3103,002447,晨鑫科技,互联网,辽宁,28.11,13.27,14.27,277345.69,80327.3,38623.85,0.0,0.0,0.062,1.52,2.31,20100713,71605.25,0.5,42.77,140.82,76.1,42.13,74054.0
3104,002460,赣锋锂业,小金属,江西,18.17,7.86,11.15,878139.81,468869.25,79549.61,99492.18,0.89,0.76,3.93,6.94,20100810,248896.05,2.23,43.47,37.82,43.98,35.9,162741.0
3105,300150,世纪瑞尔,软件服务,北京,15.6,4.5,5.85,233565.27,139248.44,5900.31,108008.05,1.85,0.157,3.41,1.44,20101222,25920.57,0.44,38.0,581.59,47.23,48.13,24800.0
3106,002163,中航三鑫,装修装饰,深圳,0.0,8.03,8.04,631834.88,261098.05,233839.41,57007.51,0.71,-0.02,0.86,5.66,20070823,-74504.0,-0.93,23.16,59.68,12.12,-0.73,61239.0
3107,000733,振华科技,元器件,贵州,18.95,4.69,4.69,936139.81,672856.5,144682.23,246167.05,5.24,0.349,9.09,1.46,19970703,104780.22,2.23,-31.52,14.35,22.83,5.42,50668.0
3108,600860,京城股份,专用机械,北京,0.0,3.22,4.22,196748.42,101793.65,70702.06,68734.9,1.63,-0.068,1.33,3.67,19940506,-59647.6,-1.41,-11.35,34.89,13.11,-6.04,15694.0
3109,002625,光启技术,汽车配件,浙江,361.39,4.27,21.55,832613.38,742023.63,31187.5,504307.31,2.34,0.012,3.5,2.58,20111103,31506.3,0.15,1.92,-47.14,33.19,13.81,30761.0
3110,002891,中宠股份,饲料,山东,57.96,0.54,1.0,121001.7,70903.7,17111.42,40538.34,4.05,0.264,7.09,4.31,20170821,18671.1,1.87,38.76,-38.63,20.53,4.07,10081.0
3111,000790,泰合健康,中成药,四川,142.13,5.6,5.6,105870.95,75056.18,22957.48,3958.06,0.07,0.017,1.45,3.33,19980327,11339.25,0.2,1.21,-15.0,65.6,3.61,61969.0
3112,000038,深大通,广告包装,深圳,27.19,1.8,5.23,567766.44,308917.56,9307.74,431336.81,8.25,0.228,10.14,1.22,19940808,42830.01,0.82,44.77,-35.23,13.43,9.66,17166.0
3113,300231,银信科技,软件服务,北京,25.19,3.38,4.42,184299.55,135977.95,13547.62,62070.6,1.4,0.15,3.03,2.5,20110615,22421.3,0.51,44.55,6.44,27.94,11.32,43030.0
3114,000416,民生控股,多元金融,山东,227.17,5.32,5.32,89971.36,72549.88,3868.16,2809.5,0.05,0.009000000000000001,1.61,2.55,19960719,24942.03,0.47,61.01,-66.57,98.86,74.72,37198.0
3115,603348,文灿股份,汽车配件,广东,49.71,0.55,2.2,299503.94,120167.61,118927.22,120983.82,5.5,0.33,8.98,3.02,20180426,52303.17,2.38,0.0,0.0,27.49,7.85,38591.0
3116,300566,激智科技,元器件,浙江,49.24,0.95,1.62,177452.45,96208.0,37895.23,31808.5,1.97,0.21,3.64,4.29,20161115,21452.15,1.33,22.8,5.98,29.14,7.15,11213.0
3117,601900,南方传媒,出版业,广东,14.25,1.76,8.96,919368.88,391359.91,63153.07,178242.92,1.99,0.285,5.53,1.47,20160215,214335.75,2.39,6.66,16.2,32.03,11.19,36417.0
3118,600251,冠农股份,农业综合,新疆,24.46,7.85,7.85,432102.66,219847.2,83733.42,36662.28,0.47,0.124,2.59,2.35,20030609,72764.2,0.93,73.81,26.4,7.62,7.49,50893.0
3119,300682,朗新科技,软件服务,江苏,0.0,1.62,4.17,148942.77,132965.44,1370.2,47716.4,1.14,-0.182,2.61,5.65,20170801,28636.47,0.69,-19.61,-8536.81,33.0,-73.97,22311.0
3120,002678,珠江钢琴,文教休闲,广东,41.74,13.57,13.58,412522.09,241421.05,70317.36,129481.47,0.95,0.071,2.36,2.53,20120530,73346.46,0.54,14.56,6.02,31.59,10.01,19301.0
3121,300609,汇纳科技,互联网,上海,103.24,0.53,1.01,52815.44,44134.42,499.43,23462.17,2.33,0.141,4.63,6.26,20170215,13273.87,1.32,23.62,29.62,71.06,18.53,11048.0
3122,000909,数源科技,综合类,浙江,56.05,3.11,3.12,340583.91,261234.5,1944.65,47205.76,1.51,0.064,3.35,2.15,19990507,22499.4,0.72,13.61,2.38,13.82,1.96,30247.0
3123,603776,永安行,公共交通,江苏,23.79,0.86,1.34,231959.95,129393.27,3315.46,70389.11,5.24,0.48,12.19,1.87,20170817,75216.57,5.6,-10.77,5.19,29.27,15.25,17641.0
3124,300747,锐科激光,元器件,湖北,42.03,0.32,1.28,218100.72,198436.31,15287.19,112941.11,8.82,2.69,14.53,11.66,20180625,56263.75,4.4,0.0,0.0,50.79,34.36,62604.0
3125,000007,全新好,酒店餐饮,深圳,0.0,3.09,3.46,42590.43,17050.28,6837.25,15702.4,0.45,-0.032,1.08,11.37,19920413,-13661.4,-0.39,3.07,-152.59,73.32,-49.42,13351.0
3126,002879,长缆科技,电气设备,湖南,18.89,1.27,1.93,174252.81,149272.05,17607.77,70866.21,3.67,0.37799999999999995,7.5,1.9,20170707,48291.15,2.5,6.41,7.65,52.46,23.42,19926.0
3127,000908,景峰医药,化学制药,湖南,29.85,7.0,8.8,477051.09,235673.66,69586.43,69875.22,0.79,0.076,2.73,1.66,19990203,118092.38,1.34,8.21,13.99,73.89,6.81,28300.0
3128,300581,晨曦航空,航空,陕西,230.22,0.6,1.72,69826.0,60337.82,4368.49,14459.63,0.84,0.027999999999999997,3.29,3.94,20161220,21183.6,1.23,-37.46,-70.84,47.48,9.12,9367.0
3129,300419,浩丰科技,软件服务,北京,76.38,2.37,3.68,173694.88,80654.78,14724.92,80063.71,2.18,0.042,4.08,1.58,20150122,30976.05,0.84,8.29,-49.28,22.25,6.79,30915.0
3130,603861,白云电器,电气设备,广东,30.11,1.21,4.43,495465.31,308522.72,93941.15,24033.93,0.54,0.171,5.07,2.03,20160322,134014.34,3.03,32.3,39.48,29.38,6.45,22955.0
3131,002036,联创电子,元器件,江西,29.42,3.95,5.51,610657.63,343128.19,137855.38,48855.71,0.89,0.175,3.57,2.88,20040903,84040.55,1.53,1.6,16.11,11.37,4.39,36759.0
3132,600410,华胜天成,软件服务,北京,368.53,10.95,11.02,1144515.75,693069.19,43822.2,254883.52,2.31,0.01,4.39,1.76,20040427,106986.77,0.97,-12.32,-92.45,19.6,0.52,90685.0
3133,603025,大豪科技,电脑设备,北京,26.38,9.1,9.22,191592.95,143309.63,12940.07,47163.06,0.51,0.268,1.84,7.68,20150422,41893.93,0.45,33.61,39.06,50.61,37.92,18000.0
3134,600537,亿晶光电,半导体,浙江,110.16,11.76,11.76,636959.44,268591.06,325149.53,128309.47,1.09,0.015,3.06,1.05,20030123,109470.01,0.93,-34.87,-42.0,12.34,1.1,64621.0
3135,002180,纳思达,电脑设备,广东,42.57,6.86,10.64,3481924.0,991042.69,307282.19,166698.3,1.57,0.294,4.0,6.26,20071113,180040.88,1.69,-6.32,130.78,37.94,3.0,13425.0
3136,002774,快意电梯,运输设备,广东,142.57,0.88,3.41,142555.36,113947.05,12434.07,39752.1,1.17,0.038,2.96,3.68,20170324,19633.99,0.58,-2.71,-61.28,28.92,3.78,36928.0
3137,002010,传化智联,仓储物流,浙江,57.61,4.13,32.58,2707434.0,1314089.38,158857.56,604361.81,1.86,0.083,3.55,2.71,20040629,203770.47,0.63,91.67,43.3,10.07,2.45,13719.0
3138,002897,意华股份,元器件,浙江,51.33,0.67,1.71,154039.94,102545.18,30670.01,51390.18,3.01,0.205,6.33,3.33,20170907,36696.44,2.15,13.16,-29.8,23.59,5.57,26023.0
3139,300398,飞凯材料,染料涂料,上海,24.47,3.64,4.27,312838.53,120482.15,63726.96,103471.96,2.42,0.365,4.82,3.71,20141009,57348.16,1.34,198.24,542.43,48.0,20.97,14256.0
3140,603595,东尼电子,元器件,浙江,27.06,0.35,1.02,138010.98,72751.46,50071.62,45376.69,4.45,0.985,8.07,6.6,20170712,32062.93,3.14,130.07,116.07,39.6,18.74,7274.0
3141,300475,聚隆科技,专用机械,安徽,95.18,2.0,2.0,148179.52,131763.63,10422.49,43395.46,2.17,0.047,6.07,1.46,20150610,52883.68,2.64,-37.27,-68.15,22.41,7.97,14546.0
3142,000995,*ST皇台,白酒,甘肃,0.0,1.77,1.77,23756.3,8695.37,6363.68,30607.41,1.73,-0.168,-0.97,-5.86,20000807,-66192.78,-3.73,-78.41,45.29,-26.66,-363.18,10892.0
3143,300493,润欣科技,通信设备,上海,51.2,1.55,3.18,150439.13,129814.6,286.32,24386.47,0.77,0.1,2.39,3.97,20151210,18208.89,0.57,2.79,2.11,10.69,3.45,23308.0
3144,300458,全志科技,元器件,广东,52.71,2.34,3.31,240452.55,205438.2,16141.2,65038.8,1.96,0.228,6.3,3.81,20150515,102401.65,3.09,48.44,4365.16,32.14,11.33,28635.0
3145,600198,*ST大唐,通信设备,北京,0.0,8.75,8.82,757059.69,368640.94,61596.86,367960.44,4.17,-0.415,-0.85,-7.38,19981021,-535185.63,-6.07,-60.46,-13.64,24.64,-32.38,81032.0
3146,603668,天马科技,饲料,福建,25.48,1.86,3.0,194912.06,144110.72,35294.94,17778.48,0.59,0.171,2.9,3.01,20170117,31316.84,1.04,45.06,10.22,21.48,7.99,21563.0
3147,300138,晨光生物,食品,河北,15.18,3.74,5.14,298566.72,208894.98,59123.51,66214.05,1.29,0.184,3.3,1.69,20101105,49670.57,0.97,0.5,20.47,17.39,7.3,9861.0
3148,002115,三维通信,通信设备,浙江,37.19,3.45,5.54,445294.94,197449.77,74337.95,136021.91,2.46,0.13,3.92,2.37,20070215,24741.72,0.45,216.51,307.75,14.35,4.85,56361.0
3149,600105,永鼎股份,通信设备,江苏,29.11,12.28,12.53,513001.31,288470.97,50740.23,55150.93,0.44,0.064,2.11,1.76,19970929,64934.44,0.52,55.44,-39.49,13.06,5.7,59780.0
3150,300521,爱司凯,专用机械,广东,66.78,0.95,1.44,55331.63,40448.82,3298.18,14005.65,0.97,0.07,3.45,2.69,20160705,19425.2,1.35,-8.76,-47.6,49.36,13.14,11798.0
3151,300490,华自科技,电气设备,湖南,56.72,0.91,2.29,251444.47,133912.11,14702.48,80047.35,3.5,0.10300000000000001,5.35,2.19,20151231,21470.57,0.94,107.98,29.86,34.72,4.95,26879.0
